uuid,book_title,commenter,Full_Mask_comment,answer_quote_text,answer_quote_idx,num_sents,close_reading_example,explanation_human,human_eval_set
50771263,aeneid_book1,Conington,"These words refer to the thought rather than to the expression: but that they are not incompatible with an actual soliloquy, appears from 4. 533, compared with ib. 553, and 6. 185, 186, compared with ib. 190.",,50,0,,,
19536100,aeneid_book1,Conington,"gives a poetical hint of the personality of the storms; comp. v. 540 below, MASK , note; MASK “MASK MASK MASK MASK MASK MASK MASK MASK MASK” The notion of generation is carried still farther in ‘MASK MASK’ ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’",,51,0,,,
42711724,aeneid_book1,Conington,"appears from 8. 417 to be Lipara. The Aeolia of Hom. (Od. 10) has been supposed to unite the characteristics of Lipara and Strongyle, the latter of which appears to be assigned by Virg. (l. c) to Vulcan. Comp. also Val. F. 1. 579 foll. The Aeolus of Hom. is not a demigod, but the king of a sort of magic isle, entrusted by Zeus with the control of the winds, but passing his life in continually feasting with his queen and children.",,52,0,,,
07866619,aeneid_book1,Conington,"Hom.'s winds are not represented as struggling, or the object of anxious custody. When Aeolus wishes to waft Ulysses to his country, he lets the west wind blow, and ties up all the rest in a skin. Val. F., on the contrary, with questionable judgment, makes Aeolus let loose the winds whenever he finds them ungovernable. Gud. originally had ‘MASK’",,53,0,,,
74965018,aeneid_book1,Conington,"Henry (on v. 86) considers the whole picture of the winds to have been suggested by the Ludi Circenses, referring particularly to the words ‘MASK MASK’ ‘MASK MASK’ ‘MASK MASK’ ‘MASK MASK’ and ‘MASK MASK’ and citing the imitation by Val. F. 1. 611, “MASK MASK MASK MASK MASK MASK MASK MASK” and the description of a chariot-race in Sidon. Apoll. 1. ad Consentium, opening with “MASK MASK MASK MASK MASK” Against this may be urged the collocation of two of the most important words, ‘MASK’ and ‘MASK MASK’ inasmuch as ‘MASK MASK’ must mean ‘MASK MASK MASK MASK’ not ‘MASK MASK MASK MASK’ ‘MASK’ also appears to fix the sense of ‘MASK’ as a prison-house, and not a barrier in a race-course. Again, ‘MASK MASK MASK’ is not the same thing as “MASK MASK MASK MASK” The more reasonable thing seems to be to say that Virg. uses imagery principally taken from the race-horse and the prison, but without intending any one connected or uniform series of metaphors. Lucr., in a passage from which this is partly imitated ( MASK ), compares the winds pent in a thunder-cloud to wild beasts in a cage, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” MASK .",,54,0,,,
82670112,aeneid_book1,Conington,"Here we are reminded of an earlier part of the passage just cited from Lucr., where the storm-clouds in which the winds are confined are compared to mountains (vv. 189, 190) and caverns (v. 195), “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” It is possible that the Lucretian image may have suggested to Virg. his deviation from the account in Hom. ‘MASK MASK MASK MASK’ comp. such phrases as “MASK MASK MASK MASK MASK MASK MASK MASK” Cic. 2 Verr. 1. 24. See also Hand, Tursell. 2. p. 152, foll. ‘MASK’ with ‘MASK MASK’ as v. 245 shows, in spite of the passage in Lucr. ‘MASK MASK MASK MASK MASK MASK’",,55,0,,,
51241572,aeneid_book1,Conington,"It is not easy to say what or where this ‘MASK’ of MASK is intended to be. The common notion is that it is the top of the mountain in which the winds are confined. Henry once thought it was an eminence within the cave; now he takes it of a fortress or palace in the neighbourhood. This last certainly seems the most natural meaning of the word. The citadel is the natural dwelling of a despotic governor (comp. Juv. 10. 307); in Greek history, tyrants seize it when they assume supreme power; and so here, as Aeolia is under a strong government, it is supposed to be furnished with an ‘MASK MASK’ though the government consists in keeping the key of the prison. So in the description of the shades, Stat. Theb. 8. 21, Pluto is described as “MASK MASK MASK MASK MASK MASK MASK” words apparently imitated from Virg., and doubtless to be understood simply as bringing out the notion of sovereignty, without any particular reference to the appropriateness of the image. It is in this ‘MASK’ that Juno has her interview with MASK, who goes from it (though this is not directly asserted) to the dungeon, and opens the door. ‘MASK’ expresses actual sitting, not, as Henry thinks, merely dwelling; but it has no further appropriateness than as carrying out the image of ‘MASK MASK’ and so ‘MASK MASK MASK’ the Homeric MASK .",,56,0,,,
28170124,aeneid_book1,Conington,"MASK in Greek appears to signify generally the symbols of supreme authority rather than the actual sceptre. Virg. however uses it simply for ‘MASK MASK’ 7. 252, and probably this is the meaning here, though there is no special appropriateness in the image; see previous note. ‘MASK MASK’ like “MASK MASK” MASK (note), is half physical, half mental. ‘MASK MASK’ &c., as Henry observes, expresses the general effect of Aeolus' sway.",,57,0,,,
57148133,aeneid_book1,Conington,"The present tense here, as in 6. 292., 11. 912, is substituted for the imperfect to give greater vividness, and express the greater imminence of that which is prevented or averted. ‘MASK MASK’ MASK , note. Med. has ‘MASK MASK’ “MASK MASK MASK MASK MASK MASK” MASK , note.",,58,0,,,
80602570,aeneid_book1,Conington,"MASK “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” ‘MASK MASK’ as Heyne remarks, in prose would precede ‘MASK MASK MASK’ Compare the position of ‘MASK’ in poetry. ‘MASK MASK’ is equivalent to “MASK MASK MASK”",,59,0,,,
50754764,aeneid_book1,Conington,"The distinction attempted by Wagn. between ‘MASK MASK’ here and ‘MASK MASK’ in v. 23, as if ‘MASK’ referred to an immediate, ‘MASK’ to a more distant object of apprehension, is groundless. Virg. in v. 23 would naturally use ‘MASK’ rather than ‘MASK MASK’ having just said ‘MASK MASK MASK’ &c., and being about to say ‘MASK MASK MASK MASK’ Otherwise ‘MASK’ might have stood there as well as here, as in either place it would only mean ‘MASK MASK MASK MASK MASK MASK’ ‘MASK MASK MASK’ = “MASK MASK MASK” ‘MASK’ is rightly taken by Wund. as ‘MASK MASK’ not ‘MASK’ Comp. 3. 579, “MASK MASK MASK MASK MASK”",,61,0,,,
58892023,aeneid_book1,Conington,"&c., imitated from Od. 10. 21 foll. ‘MASK’ is here nearly equivalent to ‘MASK MASK’ as in MASK , “MASK MASK MASK MASK MASK MASK MASK MASK MASK” (note).",,62,0,,,
99044179,aeneid_book1,Conington,"It is difficult to say whether the object of ‘MASK’ is ‘MASK’ or ‘MASK MASK’ If the latter, which is supported by “MASK MASK MASK” 11. 600, ‘MASK MASK’ must be taken together as equivalent to “MASK MASK” like “MASK MASK MASK MASK MASK” 9. 323. Otherwise ‘MASK MASK’ might stand alone, as in 11. 623, “MASK MASK MASK MASK” ‘MASK MASK’ “MASK MASK”",,63,0,,,
85021078,aeneid_book1,Conington,"is not “MASK MASK” as Serv. thinks, but ‘MASK MASK MASK’ &c. is equivalent to “MASK MASK MASK MASK” ‘MASK MASK’ is used elliptically 10. 742. “MASK MASK MASK” MASK",,64,0,,,
78006711,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,65-75,0,,,
08342223,aeneid_book1,Conington,"MASK MASK MASK MASK MASK , Il. 1. 544. The ‘MASK’ is also Homeric, e. g. Il. 24. 334, MASK , MASK MASK MASK MASK MASK MASK MASK — MASK MASK . Macrobius (Sat. 6. 1) says that the words ‘MASK MASK MASK MASK MASK’ are from Ennius. Varro, L. L. 5. 65, quotes “MASK MASK MASK MASK” as from Ennius.",,65,0,,,
16960018,aeneid_book1,Conington,"Od. 10. 22, MASK MASK MASK MASK MASK MASK MASK . ‘MASK MASK’ as the important word in the sentence, is to be taken with ‘MASK’ as well as with ‘MASK MASK’ Comp. note on MASK .",,66,0,,,
99874859,aeneid_book1,Conington,"comp. Cic. Fin. 2. 34, “MASK MASK MASK MASK MASK MASK MASK” (if the reading “MASK” be certain).",,67,0,,,
59178812,aeneid_book1,Conington,"Imitated by Ov., F. 4. 251, “MASK MASK MASK MASK MASK MASK MASK MASK” and again Ep. 7. 51, “MASK MASK MASK MASK MASK MASK MASK” See on 2. 703, and comp. (with Weidner) 7. 233. ‘MASK MASK MASK’ 8. 11.",,68,0,,,
24984334,aeneid_book1,Conington,"‘MASK MASK MASK MASK MASK’ Serv. quotes Enn. A. inc. fr. 117, “MASK MASK MASK MASK MASK” Henry adopts another suggestion of Serv., making ‘MASK’ abl., like “MASK” in Enn. l. c., i.q. “MASK MASK MASK MASK MASK MASK” ‘MASK MASK MASK MASK’ comp. note on “MASK MASK MASK” v. 29 above.",,69,0,,,
59455998,aeneid_book1,Conington,"was the old reading, supported by inferior MSS. Heins. restored ‘MASK MASK’ which would naturally be changed by copyists as slightly the more difficult. The idea of ‘MASK MASK’ is kept up in ‘MASK’ though ‘MASK’ belongs rather to the notion conveyed in ‘MASK’ Med. originally had ‘MASK’ for ‘MASK MASK’",,70,0,,,
25624919,aeneid_book1,Conington,"In Il. 14. 267, Here bribes Sleep by the offer of one of the Charites in marriage, they being represented in Hom. as her attendants, like the Nymphs here. ‘MASK MASK MASK’ MASK .",,71,0,,,
98420611,aeneid_book1,Conington,"is the reading of all Ribbeck's MSS. The common and easier reading ‘MASK’ which Heyne retained, is supported by quotations by Donatus and Maximus Victorinus. ‘MASK’ is mentioned with the epithet ‘MASK’ in MASK , as one of the companions of Cyrene. ‘MASK MASK MASK’ v. 496 below.",,72,0,,,
39062960,aeneid_book1,Conington,"Heyne, whom Hermann (El. Doc. Met. p. 63) approves, gets over the difficulty of the quantity in ‘MASK’ by making it a trisyllable. The analogy of “MASK” “MASK” might be pleaded, as proving a variation of quantity; a view strongly supported by Luc. Müller, De Re Metrica, p. 258, Munro on MASK . ‘MASK MASK MASK’ ‘MASK MASK MASK MASK MASK’ See MASK , note. Juno speaks not only as the mistress of the nymph, but as the goddess of marriage. It is in the same character that she offers to dispose of the hand of Dido, 4. 126, where this line is repeated. The line in Il. 14. 268 is MASK MASK MASK MASK MASK MASK . Virg. characteristically keeps the form, while expressing himself in a different fashion. MASK MASK MASK may remind us of “MASK MASK MASK MASK MASK” 2. 678, and we may remember that “MASK MASK” “MASK” has an affinity in usage, if not in form, with “MASK MASK” “MASK” (comp. 6. 138 note). ‘MASK’ is not expressed, being really given in the two following lines.",,73,0,,,
33644462,aeneid_book1,Conington,"Il. 14. 269, Od. 5. 210, MASK MASK MASK MASK MASK . Virg. appears to have taken MASK as the future, which, as Heyne remarks, would be supported by Od. 6. 281, MASK MASK MASK MASK MASK . “MASK MASK MASK MASK” 2. 535.",,74,0,,,
18141038,aeneid_book1,Conington,"The sense will be the same, whether ‘MASK MASK’ is taken with ‘MASK’ (“MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” as Forb. has it), or with ‘MASK MASK’ as a descriptive ablative. Weidner comp. Hor. 3 Od. 5. 5, “MASK MASK MASK MASK MASK MASK MASK MASK”",,75,0,,,
23370074,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,76-80,0,,,
86001971,aeneid_book1,Conington,"He throws the responsibility on her. ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ So ‘MASK MASK’ is exculpatory. ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK’ The general sense is from Il. 14. 196, MASK MASK MASK MASK : MASK MASK MASK MASK MASK .",,76,0,,,
66746416,aeneid_book1,Conington,"So Juno, 4. 115, “MASK MASK MASK MASK MASK”",,77,0,,,
66974031,aeneid_book1,Conington,"MASK “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” In both cases the form is depreciating, and here it denotes the depreciation of modesty. ‘MASK MASK MASK MASK MASK’ ‘MASK MASK MASK MASK MASK’ ‘MASK MASK MASK MASK MASK MASK MASK’ Jupiter is the dispenser of the powers of the universe. MASK . ‘MASK MASK MASK MASK MASK MASK’ in the present, to express the tenure on which he continues to hold his station. Aeolus is far more complaisant than Sleep in Hom., who at first demurs violently to the request as dangerous to himself, and when promised a bride, exacts an oath from Here that she will keep her promise. In MASK , Aphrodite tells Here she cannot refuse one who is the partner of Zeus' bed.",,78,0,,,
07457351,aeneid_book1,Conington,"Virg. possibly, as Heyne suggests, had in his mind Here's first offer to Sleep, Il. 14. 238, of a banqueting throne and a footstool; though this need not have been at the feast of the gods. He may also have thought of the “MASK MASK” This proof of equality, however, is sufficiently common: comp. MASK , Hor. 3 Od. 3. 11, Aesch. Eum. 351.",,79,0,,,
